Split,R2,MAE,RMSE,Spearman,Target,Target_column,Feature_set,Model
22,0.8323791444443907,0.11863484404990993,0.1454602637364793,0.8140350877192982,AF,AF_mean,angle_engineered,LinearRegression
23,0.7706925524818294,0.12121643319074556,0.18569437942190092,0.9035087719298246,AF,AF_mean,angle_engineered,LinearRegression
24,0.762070899940122,0.09237963661475808,0.1257694939948276,0.9052631578947368,AF,AF_mean,angle_engineered,LinearRegression
25,0.685484850954266,0.10102497474363126,0.13873906743711242,0.9298245614035087,AF,AF_mean,angle_engineered,LinearRegression
26,0.6832784546920689,0.12842695155601191,0.17213451668705593,0.875187969924812,AF,AF_mean,angle_engineered,LinearRegression
27,0.8805454751952316,0.09335003495212525,0.11301066541544581,0.8771929824561402,AF,AF_mean,angle_engineered,LinearRegression
28,0.7935267661973302,0.09711676250361823,0.14083644734297573,0.7947368421052632,AF,AF_mean,angle_engineered,LinearRegression
29,0.7300149530152555,0.08970526670161637,0.12289285871692462,0.882456140350877,AF,AF_mean,angle_engineered,LinearRegression
30,0.8367178212945774,0.10404484780306959,0.14667069326804993,0.8614035087719297,AF,AF_mean,angle_engineered,LinearRegression
31,0.6078283865442515,0.14263136853737235,0.1993510058480147,0.8300751879699247,AF,AF_mean,angle_engineered,LinearRegression
32,0.8086285864404272,0.08385588337394835,0.1055359314965403,0.8508771929824561,AF,AF_mean,angle_engineered,LinearRegression
33,0.776502072976829,0.13007651428445138,0.18073687634676405,0.8982456140350877,AF,AF_mean,angle_engineered,LinearRegression
34,0.7059091227917118,0.14086020319526968,0.20330135968170093,0.8929824561403509,AF,AF_mean,angle_engineered,LinearRegression
35,0.8203317483258588,0.085290387981651,0.10718738439387897,0.8017543859649122,AF,AF_mean,angle_engineered,LinearRegression
36,0.7104049853725065,0.12109605058823858,0.17206230586570787,0.8526315789473683,AF,AF_mean,angle_engineered,LinearRegression
37,0.8446375417852391,0.09739960924287415,0.12770151622825834,0.8982456140350877,AF,AF_mean,angle_engineered,LinearRegression
38,0.7860642088947927,0.12033595554470577,0.16047535135620594,0.8964912280701753,AF,AF_mean,angle_engineered,LinearRegression
39,0.911897356410286,0.08302759089567942,0.1082763271629882,0.9385964912280702,AF,AF_mean,angle_engineered,LinearRegression
40,0.6232355477832003,0.1246733991135784,0.1702846371484331,0.8807017543859648,AF,AF_mean,angle_engineered,LinearRegression
41,0.7849437254123245,0.10616036352653635,0.1697836492476572,0.9218045112781955,AF,AF_mean,angle_engineered,LinearRegression
42,0.6874229605168709,0.1562297387719259,0.2307080932872622,0.7543859649122807,AF,AF_mean,angle_engineered,LinearRegression
43,0.8578675673581027,0.08876996911502741,0.10920223120629231,0.9368421052631579,AF,AF_mean,angle_engineered,LinearRegression
44,0.6625061866704641,0.09790593844873795,0.12919318788615827,0.8508771929824561,AF,AF_mean,angle_engineered,LinearRegression
45,0.8355545523299739,0.0943682974634608,0.12034039731666347,0.9140350877192982,AF,AF_mean,angle_engineered,LinearRegression
46,0.7393607717302155,0.12552237130859586,0.18101810908089574,0.9037593984962405,AF,AF_mean,angle_engineered,LinearRegression
47,0.7387247335197906,0.12232738441650017,0.1507272393983309,0.8789473684210527,AF,AF_mean,angle_engineered,LinearRegression
48,0.5175901983751575,0.10608791981321883,0.13794489031205698,0.7842105263157895,AF,AF_mean,angle_engineered,LinearRegression
49,0.8404122127491039,0.08750715410507842,0.13017108070929256,0.9421052631578948,AF,AF_mean,angle_engineered,LinearRegression
50,0.712013056145396,0.14063800034966709,0.20133681050216284,0.9210526315789472,AF,AF_mean,angle_engineered,LinearRegression
51,0.9156385153905101,0.07736116727758696,0.09460776380354993,0.8781954887218045,AF,AF_mean,angle_engineered,LinearRegression
52,0.6894779899178075,0.11531350870221939,0.15432706668840424,0.8280701754385964,AF,AF_mean,angle_engineered,LinearRegression
53,0.5903360567945175,0.12241370648646935,0.15872976718296913,0.8491228070175438,AF,AF_mean,angle_engineered,LinearRegression
54,0.7700184615990331,0.11587425740051606,0.16888547061246714,0.8771929824561402,AF,AF_mean,angle_engineered,LinearRegression
55,0.7602725940567892,0.12461856914584454,0.19054397172544454,0.9298245614035087,AF,AF_mean,angle_engineered,LinearRegression
56,0.7956872837678286,0.1309626117305132,0.1807416997314173,0.8300751879699247,AF,AF_mean,angle_engineered,LinearRegression
57,0.7522882086546046,0.10659230716359058,0.1702705809079307,0.9175438596491228,AF,AF_mean,angle_engineered,LinearRegression
58,0.8414179419205864,0.09167270945363436,0.13477989601334261,0.9087719298245613,AF,AF_mean,angle_engineered,LinearRegression
59,0.41510930854107575,0.13949422450268792,0.17770831783917845,0.8350877192982457,AF,AF_mean,angle_engineered,LinearRegression
60,0.7528034994319384,0.11225551232332713,0.14637343054622298,0.8526315789473684,AF,AF_mean,angle_engineered,LinearRegression
61,0.5945965444501984,0.14825798741308374,0.1809502853049585,0.8466165413533834,AF,AF_mean,angle_engineered,LinearRegression
62,0.9216783947695925,0.0625179068362336,0.07654460656230364,0.8982456140350877,AF,AF_mean,angle_engineered,LinearRegression
63,0.7825311201432471,0.118767733923177,0.17473367539903514,0.9052631578947368,AF,AF_mean,angle_engineered,LinearRegression
64,0.7357358097852995,0.11117699296872523,0.1660866965506786,0.8508771929824561,AF,AF_mean,angle_engineered,LinearRegression
65,0.8246548032247373,0.12109467012466152,0.1586643962024205,0.9175438596491228,AF,AF_mean,angle_engineered,LinearRegression
66,0.7682645717404305,0.12298944980049156,0.15234690790252242,0.8917293233082706,AF,AF_mean,angle_engineered,LinearRegression
67,0.7538039802486888,0.12964895218072764,0.19281909296849842,0.882456140350877,AF,AF_mean,angle_engineered,LinearRegression
68,0.7058494160414446,0.1161633293909063,0.15151548136074441,0.819298245614035,AF,AF_mean,angle_engineered,LinearRegression
69,0.7719343131376856,0.09673001427970938,0.14968256674785516,0.8736842105263157,AF,AF_mean,angle_engineered,LinearRegression
70,0.7143826022566584,0.11599515591231398,0.14994455326847927,0.5754385964912281,AF,AF_mean,angle_engineered,LinearRegression
71,0.8129828433436278,0.11200371536217708,0.1427875505358801,0.875187969924812,AF,AF_mean,angle_engineered,LinearRegression
72,0.8833932345023279,0.09390081289938061,0.11374394573702433,0.9192982456140351,AF,AF_mean,angle_engineered,LinearRegression
73,0.6035027577054979,0.14315254679895112,0.19864814206746478,0.8684210526315789,AF,AF_mean,angle_engineered,LinearRegression
74,0.8009840936597876,0.09130051894809166,0.12190089702877269,0.8912280701754386,AF,AF_mean,angle_engineered,LinearRegression
75,0.6518827679936124,0.1446863620918653,0.21239081003803512,0.8578947368421052,AF,AF_mean,angle_engineered,LinearRegression
76,0.7834414753910445,0.12930163860916943,0.16687621098702024,0.7639097744360903,AF,AF_mean,angle_engineered,LinearRegression
77,0.6418731016855986,0.10494752283959614,0.1665075597586571,0.9456140350877192,AF,AF_mean,angle_engineered,LinearRegression
78,0.5966394698058359,0.13977906532466383,0.17439396192464734,0.8473684210526315,AF,AF_mean,angle_engineered,LinearRegression
79,0.8602186967759593,0.09292929473515524,0.10508922202863867,0.8719298245614034,AF,AF_mean,angle_engineered,LinearRegression
80,0.7530712110491087,0.13526744188893558,0.19969684419275927,0.863157894736842,AF,AF_mean,angle_engineered,LinearRegression
81,0.755004434375738,0.08643546027738426,0.15202941634007816,0.9353383458646616,AF,AF_mean,angle_engineered,LinearRegression
82,0.8071261888214252,0.10055782955465833,0.14784738403151312,0.9315789473684211,AF,AF_mean,angle_engineered,LinearRegression
83,0.7072911947358553,0.1244734969355089,0.15641242722768736,0.8736842105263157,AF,AF_mean,angle_engineered,LinearRegression
84,0.8930307016615611,0.104964873443541,0.1274988441807667,0.8543859649122807,AF,AF_mean,angle_engineered,LinearRegression
85,0.5691052114859237,0.15703530704264104,0.20188727234671824,0.736842105263158,AF,AF_mean,angle_engineered,LinearRegression
86,0.7665538519485194,0.11857111219378669,0.17879421020681135,0.9127819548872179,AF,AF_mean,angle_engineered,LinearRegression
87,0.748563850036337,0.11295185696115329,0.18839206433500014,0.8982456140350877,AF,AF_mean,angle_engineered,LinearRegression
88,0.6942293442247873,0.104319588229206,0.12433824546752366,0.8052631578947368,AF,AF_mean,angle_engineered,LinearRegression
89,0.5035712697890484,0.13299760165641533,0.18669955309910227,0.8754385964912281,AF,AF_mean,angle_engineered,LinearRegression
90,0.8782366634785583,0.09998325244723784,0.12085688248512812,0.9403508771929823,AF,AF_mean,angle_engineered,LinearRegression
91,0.7514856407496496,0.1183406799307811,0.18647230558415717,0.9142857142857143,AF,AF_mean,angle_engineered,LinearRegression
92,0.8923332129983597,0.06697804371643282,0.08937415354233927,0.9333333333333333,AF,AF_mean,angle_engineered,LinearRegression
93,0.38628007562654165,0.10372515644085817,0.15370958642569882,0.8701754385964912,AF,AF_mean,angle_engineered,LinearRegression
94,0.7675886571044558,0.14541632603407992,0.19467141040431601,0.8017543859649122,AF,AF_mean,angle_engineered,LinearRegression
95,0.8536970466676965,0.10182738454963244,0.12397917674395728,0.9070175438596491,AF,AF_mean,angle_engineered,LinearRegression
96,0.681398539148737,0.12708606437784123,0.19601817632455076,0.8646616541353382,AF,AF_mean,angle_engineered,LinearRegression
97,0.7439127947759079,0.13586105892729636,0.19059368780972752,0.8859649122807017,AF,AF_mean,angle_engineered,LinearRegression
98,0.6724146372424173,0.10356183936069913,0.12194941588296238,0.7842105263157895,AF,AF_mean,angle_engineered,LinearRegression
99,0.8323516572220077,0.11787432806648819,0.1462777337087397,0.9122807017543859,AF,AF_mean,angle_engineered,LinearRegression
100,0.6293190176549961,0.12585919865350031,0.18449062498201074,0.856140350877193,AF,AF_mean,angle_engineered,LinearRegression
1,0.7927152662104292,0.10440215020003082,0.160383484322017,0.8646616541353382,AF,AF_mean,angle_engineered,SVR_RBF
2,0.6154004621566163,0.11830174566976523,0.20034377256248437,0.8894736842105263,AF,AF_mean,angle_engineered,SVR_RBF
3,0.8422016834363136,0.1055517682330681,0.1405432054994915,0.9192982456140351,AF,AF_mean,angle_engineered,SVR_RBF
4,0.644255265622405,0.12904773363247965,0.16872939441541557,0.8929824561403509,AF,AF_mean,angle_engineered,SVR_RBF
5,0.6834248721401783,0.14601336661664951,0.18336104023992886,0.9298245614035087,AF,AF_mean,angle_engineered,SVR_RBF
6,0.7026944592315048,0.08936130388686943,0.176699419285802,0.9127819548872179,AF,AF_mean,angle_engineered,SVR_RBF
7,0.7894317167825523,0.13692887099668272,0.18164414991619338,0.887719298245614,AF,AF_mean,angle_engineered,SVR_RBF
8,0.774325457269969,0.10604967378633572,0.13142197683278758,0.7929824561403509,AF,AF_mean,angle_engineered,SVR_RBF
9,0.5877632456324835,0.1470561721934116,0.2081447491905664,0.9087719298245613,AF,AF_mean,angle_engineered,SVR_RBF
10,0.18820956523408872,0.16437724392682007,0.24773417682443977,0.8333333333333334,AF,AF_mean,angle_engineered,SVR_RBF
11,0.7539743537571735,0.1300878717070423,0.15675730177537442,0.8902255639097743,AF,AF_mean,angle_engineered,SVR_RBF
12,0.8152940714596452,0.11003390184791595,0.14429673521805425,0.956140350877193,AF,AF_mean,angle_engineered,SVR_RBF
13,0.4374126176970329,0.12395095845390648,0.22925105600571674,0.8982456140350877,AF,AF_mean,angle_engineered,SVR_RBF
14,0.7798292456988537,0.11666997296878985,0.16438388014928362,0.8122807017543859,AF,AF_mean,angle_engineered,SVR_RBF
15,0.7782518373803538,0.10137376301826961,0.1474410808205641,0.7543859649122807,AF,AF_mean,angle_engineered,SVR_RBF
16,0.8019532235153245,0.1181760929577288,0.15818780915055877,0.8736842105263156,AF,AF_mean,angle_engineered,SVR_RBF
17,0.4762037005948593,0.1712118337520319,0.26398431654692456,0.8070175438596491,AF,AF_mean,angle_engineered,SVR_RBF
18,0.7000887052838884,0.08316619257506253,0.10709641137543112,0.7912280701754386,AF,AF_mean,angle_engineered,SVR_RBF
19,0.771549603853606,0.10828350435321676,0.1377947938022891,0.9280701754385964,AF,AF_mean,angle_engineered,SVR_RBF
20,0.8874520901544382,0.07657706836350149,0.1099418425761074,0.9,AF,AF_mean,angle_engineered,SVR_RBF
21,0.6384572775796945,0.12893861997144013,0.2170774078347499,0.8781954887218045,AF,AF_mean,angle_engineered,SVR_RBF
22,0.8551067928047442,0.10502686674021741,0.13523974927764634,0.8614035087719297,AF,AF_mean,angle_engineered,SVR_RBF
23,0.7307214195395395,0.14372072082634474,0.20122900663078583,0.9,AF,AF_mean,angle_engineered,SVR_RBF
24,0.6969819348493247,0.10934567691231903,0.14193378782672986,0.819298245614035,AF,AF_mean,angle_engineered,SVR_RBF
25,0.41774989493466286,0.12254207856503542,0.18876991246315056,0.8982456140350877,AF,AF_mean,angle_engineered,SVR_RBF
26,0.6738240068338719,0.12279791393566786,0.174684816233825,0.8120300751879698,AF,AF_mean,angle_engineered,SVR_RBF
27,0.8573575562189144,0.10168199535569195,0.12349304945096777,0.8947368421052632,AF,AF_mean,angle_engineered,SVR_RBF
28,0.8345630533283714,0.08316436758903782,0.12606642417847913,0.8245614035087718,AF,AF_mean,angle_engineered,SVR_RBF
29,0.7825502875295058,0.09258963835135196,0.1102900185873205,0.7929824561403509,AF,AF_mean,angle_engineered,SVR_RBF
30,0.7868909740105612,0.11445030757280311,0.16756174463164608,0.9298245614035087,AF,AF_mean,angle_engineered,SVR_RBF
31,0.6050972624973412,0.14885893352542245,0.20004395210910825,0.8045112781954886,AF,AF_mean,angle_engineered,SVR_RBF
32,0.844403683738951,0.0758517912710644,0.09516154200566687,0.8210526315789475,AF,AF_mean,angle_engineered,SVR_RBF
33,0.8032557231629692,0.12843902134698584,0.1695747074200057,0.882456140350877,AF,AF_mean,angle_engineered,SVR_RBF
34,0.7710143915251847,0.12490050699710109,0.17939221859070276,0.9263157894736841,AF,AF_mean,angle_engineered,SVR_RBF
35,0.8443362906175395,0.08026864921314464,0.09977039463740697,0.9228070175438597,AF,AF_mean,angle_engineered,SVR_RBF
36,0.6035249394135525,0.11436755658445748,0.2013251981445408,0.8511278195488721,AF,AF_mean,angle_engineered,SVR_RBF
37,0.8768091580902103,0.08956421757442026,0.11371355141524173,0.8859649122807017,AF,AF_mean,angle_engineered,SVR_RBF
38,0.7798829146037703,0.12066026378190167,0.16277716799748693,0.7824561403508771,AF,AF_mean,angle_engineered,SVR_RBF
39,0.9059069065480762,0.0714364143097636,0.11189686499550765,0.9491228070175438,AF,AF_mean,angle_engineered,SVR_RBF
40,0.5225379892749131,0.13903520505174316,0.1916946178219298,0.8105263157894737,AF,AF_mean,angle_engineered,SVR_RBF
41,0.7630893415743286,0.1282139044665221,0.17820180742852573,0.9218045112781955,AF,AF_mean,angle_engineered,SVR_RBF
42,0.6973102264285548,0.15547731407752896,0.22702995727293235,0.7964912280701755,AF,AF_mean,angle_engineered,SVR_RBF
43,0.7438714667654002,0.11548133715660425,0.14659322475116152,0.8456140350877193,AF,AF_mean,angle_engineered,SVR_RBF
44,0.758652768209478,0.09228342363746075,0.10925161551186878,0.8298245614035088,AF,AF_mean,angle_engineered,SVR_RBF
45,0.7907622333849641,0.1043711258237511,0.13574397145811928,0.8929824561403509,AF,AF_mean,angle_engineered,SVR_RBF
46,0.6692838731463198,0.1297781616600586,0.20390591301934727,0.9263157894736842,AF,AF_mean,angle_engineered,SVR_RBF
47,0.6894029566556801,0.13264369693572936,0.1643392323399116,0.8894736842105263,AF,AF_mean,angle_engineered,SVR_RBF
48,0.6848868714130366,0.08545556309913716,0.11148868816970083,0.8368421052631579,AF,AF_mean,angle_engineered,SVR_RBF
49,0.637634659259233,0.11491935065191716,0.19614986333439924,0.9192982456140351,AF,AF_mean,angle_engineered,SVR_RBF
50,0.6954774089891034,0.13827894227020146,0.2070363216215339,0.8754385964912281,AF,AF_mean,angle_engineered,SVR_RBF
51,0.8174289679948734,0.1073828680674144,0.13917800458820465,0.8466165413533834,AF,AF_mean,angle_engineered,SVR_RBF
52,0.4828721403049644,0.1420305453697638,0.19915667867401574,0.8157894736842105,AF,AF_mean,angle_engineered,SVR_RBF
53,0.6934289882685829,0.10897862674297558,0.13731249306211485,0.8771929824561402,AF,AF_mean,angle_engineered,SVR_RBF
54,0.6562481397921736,0.12066251898253305,0.20647540636549108,0.8789473684210527,AF,AF_mean,angle_engineered,SVR_RBF
55,0.7165098603408663,0.14335160580062278,0.20720744203968944,0.9315789473684211,AF,AF_mean,angle_engineered,SVR_RBF
56,0.7549872676964406,0.1366306561565775,0.19792697631877648,0.863157894736842,AF,AF_mean,angle_engineered,SVR_RBF
57,0.5187907908981131,0.12605356485672223,0.23731940058427614,0.9017543859649122,AF,AF_mean,angle_engineered,SVR_RBF
58,0.8028618383705528,0.09865807213975071,0.1502738604074099,0.7964912280701755,AF,AF_mean,angle_engineered,SVR_RBF
59,0.6037379076741645,0.11616467034630691,0.1462721568439132,0.887719298245614,AF,AF_mean,angle_engineered,SVR_RBF
60,0.8529436785074315,0.0832636507969,0.11289714031996308,0.9491228070175438,AF,AF_mean,angle_engineered,SVR_RBF
61,0.5966834957263272,0.13925186693524222,0.18048393298503115,0.8661654135338346,AF,AF_mean,angle_engineered,SVR_RBF
62,0.8661217962357165,0.07695525447140256,0.1000757246641411,0.9210526315789472,AF,AF_mean,angle_engineered,SVR_RBF
63,0.7442598234278147,0.12818999759726937,0.1894861769839992,0.9192982456140351,AF,AF_mean,angle_engineered,SVR_RBF
64,0.7080960305275075,0.11742768010938989,0.17455636481436673,0.9210526315789472,AF,AF_mean,angle_engineered,SVR_RBF
65,0.8167470429952045,0.12467787459147817,0.16220268616400718,0.8543859649122807,AF,AF_mean,angle_engineered,SVR_RBF
66,0.7434982757273529,0.131236495937964,0.16028119475577104,0.9157894736842105,AF,AF_mean,angle_engineered,SVR_RBF
67,0.6593368460328659,0.1482255250549457,0.2268151728127953,0.7947368421052632,AF,AF_mean,angle_engineered,SVR_RBF
68,0.8055867186785328,0.09749045782421786,0.12317855855836116,0.943859649122807,AF,AF_mean,angle_engineered,SVR_RBF
69,0.7126208452819194,0.11887296869999228,0.1680230557199823,0.8543859649122807,AF,AF_mean,angle_engineered,SVR_RBF
70,0.7626867192174713,0.10538733807333889,0.1366782430093539,0.5789473684210525,AF,AF_mean,angle_engineered,SVR_RBF
71,0.7464018783957422,0.12367613117779593,0.16627334538635116,0.8887218045112781,AF,AF_mean,angle_engineered,SVR_RBF
72,0.8982974351288461,0.08113540050181563,0.10622637666298108,0.9315789473684211,AF,AF_mean,angle_engineered,SVR_RBF
73,0.6187215275813724,0.12845681916313034,0.1947984803113235,0.8964912280701753,AF,AF_mean,angle_engineered,SVR_RBF
74,0.825258921302529,0.08543686046671752,0.11422482812547605,0.8421052631578947,AF,AF_mean,angle_engineered,SVR_RBF
75,0.5797816728026696,0.14533394841412173,0.23335142388711944,0.8947368421052632,AF,AF_mean,angle_engineered,SVR_RBF
76,0.8616066682716529,0.09363674273777395,0.13340262356577967,0.7954887218045112,AF,AF_mean,angle_engineered,SVR_RBF
77,0.708113391740848,0.10594604081524402,0.15032200868640058,0.8789473684210527,AF,AF_mean,angle_engineered,SVR_RBF
78,0.5728212902226488,0.1151409295346551,0.17946904195069222,0.9052631578947368,AF,AF_mean,angle_engineered,SVR_RBF
79,0.8524599331926537,0.07817417717921368,0.10796640040689684,0.9315789473684211,AF,AF_mean,angle_engineered,SVR_RBF
80,0.6855209484964847,0.15303393625567932,0.22536226508099444,0.8543859649122807,AF,AF_mean,angle_engineered,SVR_RBF
81,0.8214557524348904,0.08350628584889483,0.1297840873619249,0.8812030075187969,AF,AF_mean,angle_engineered,SVR_RBF
82,0.7341571386702634,0.12890376569825818,0.1735759356221319,0.856140350877193,AF,AF_mean,angle_engineered,SVR_RBF
83,0.7230827591255091,0.11221202999674044,0.1521347271261629,0.8807017543859648,AF,AF_mean,angle_engineered,SVR_RBF
84,0.8833784571299187,0.10822506527373084,0.13312697555078734,0.9,AF,AF_mean,angle_engineered,SVR_RBF
85,0.435865799521703,0.14626841753328002,0.23100135874737646,0.7666666666666666,AF,AF_mean,angle_engineered,SVR_RBF
86,0.5021268136603227,0.15588648294817511,0.26110757040989424,0.819548872180451,AF,AF_mean,angle_engineered,SVR_RBF
87,0.7119764915999793,0.12616768235030412,0.20163351174489746,0.8789473684210527,AF,AF_mean,angle_engineered,SVR_RBF
88,0.7051185278196266,0.09660003730286534,0.12210419238093796,0.7684210526315789,AF,AF_mean,angle_engineered,SVR_RBF
89,0.45144783481258377,0.12867551956102138,0.19625638332824666,0.887719298245614,AF,AF_mean,angle_engineered,SVR_RBF
90,0.8702711340485799,0.1001408813267393,0.12474737858311616,0.9157894736842105,AF,AF_mean,angle_engineered,SVR_RBF
91,0.6424787799244149,0.14340200586372384,0.2236606118805094,0.9293233082706768,AF,AF_mean,angle_engineered,SVR_RBF
92,0.8276272973185103,0.09326740645106799,0.11308508028628535,0.882456140350877,AF,AF_mean,angle_engineered,SVR_RBF
93,0.1770408616770769,0.11126594228650064,0.1779938425150827,0.863157894736842,AF,AF_mean,angle_engineered,SVR_RBF
94,0.6617995550153154,0.15234163646624332,0.23483379832691054,0.8350877192982457,AF,AF_mean,angle_engineered,SVR_RBF
95,0.8265085119212173,0.10073594324734929,0.1350085545888303,0.8807017543859648,AF,AF_mean,angle_engineered,SVR_RBF
96,0.41964103831474775,0.17611335909824852,0.26455794624013346,0.863157894736842,AF,AF_mean,angle_engineered,SVR_RBF
97,0.6237124724876375,0.13168177929111197,0.23103324854328908,0.9105263157894736,AF,AF_mean,angle_engineered,SVR_RBF
98,0.6614956000689934,0.08471591676918831,0.12396515831100723,0.8228070175438595,AF,AF_mean,angle_engineered,SVR_RBF
99,0.8213643163620954,0.12182928642621714,0.15099504607847244,0.8649122807017543,AF,AF_mean,angle_engineered,SVR_RBF
100,0.6442957462120773,0.1379572400372587,0.18072518536676804,0.8508771929824561,AF,AF_mean,angle_engineered,SVR_RBF
1,0.8514462544824611,0.0913791196984127,0.13577436749803545,0.8887218045112781,AF,AF_mean,angle_engineered,RandomForest
2,0.7828164224503688,0.10235556045252048,0.15055145594985508,0.8701754385964912,AF,AF_mean,angle_engineered,RandomForest
3,0.8642850968124328,0.09457553127610678,0.13033841711110933,0.9298245614035087,AF,AF_mean,angle_engineered,RandomForest
4,0.7194114135025692,0.1050768877596772,0.1498499174951726,0.9298245614035087,AF,AF_mean,angle_engineered,RandomForest
5,0.6338956701391589,0.14260412799967087,0.19718374073456965,0.9263157894736841,AF,AF_mean,angle_engineered,RandomForest
6,0.8053100253452743,0.09737597664357847,0.1429899173006775,0.9518796992481202,AF,AF_mean,angle_engineered,RandomForest
7,0.7949315703231344,0.13454932777948633,0.17925626375194376,0.8859649122807017,AF,AF_mean,angle_engineered,RandomForest
8,0.8352270118087601,0.09031183735911749,0.11229740454729725,0.8649122807017543,AF,AF_mean,angle_engineered,RandomForest
9,0.7778619409032482,0.10538113967829944,0.1527930467336217,0.9245614035087718,AF,AF_mean,angle_engineered,RandomForest
10,0.40879974588841816,0.12835625711336396,0.21141279413735592,0.8736842105263157,AF,AF_mean,angle_engineered,RandomForest
11,0.8156594957431522,0.1077628328240741,0.1356900412262923,0.8977443609022555,AF,AF_mean,angle_engineered,RandomForest
12,0.6901903856699527,0.1268562333925092,0.18688030446801834,0.8964912280701753,AF,AF_mean,angle_engineered,RandomForest
13,0.6432521294324971,0.11270055657616276,0.1825563928103719,0.8736842105263157,AF,AF_mean,angle_engineered,RandomForest
14,0.826386928602858,0.09481234263714837,0.14597235760598692,0.7140350877192982,AF,AF_mean,angle_engineered,RandomForest
15,0.8402057053758152,0.08425416122117162,0.1251610290920605,0.7842105263157895,AF,AF_mean,angle_engineered,RandomForest
16,0.8137833418019804,0.12108678506980497,0.15339047297336764,0.882706766917293,AF,AF_mean,angle_engineered,RandomForest
17,0.6917746497430606,0.1414283389776209,0.2025028269810041,0.8842105263157896,AF,AF_mean,angle_engineered,RandomForest
18,0.910703531342878,0.05016452997981075,0.058438041161704445,0.7315789473684211,AF,AF_mean,angle_engineered,RandomForest
19,0.5368486842809291,0.11842952675210747,0.1961996835542613,0.9087719298245613,AF,AF_mean,angle_engineered,RandomForest
20,0.9000365534024569,0.07199948362155424,0.10361315666040544,0.9192982456140351,AF,AF_mean,angle_engineered,RandomForest
21,0.7716783296243218,0.09780510379100556,0.172507658932261,0.8977443609022555,AF,AF_mean,angle_engineered,RandomForest
22,0.8546724576856498,0.10678616354845452,0.13544229645009292,0.8403508771929825,AF,AF_mean,angle_engineered,RandomForest
23,0.7903833134961635,0.1086226048865218,0.17754261183872425,0.9421052631578948,AF,AF_mean,angle_engineered,RandomForest
24,0.5758682322931383,0.10378527377610677,0.16791980991667163,0.8807017543859648,AF,AF_mean,angle_engineered,RandomForest
25,0.5985785488108679,0.11173257542916666,0.15673943428870188,0.8859649122807017,AF,AF_mean,angle_engineered,RandomForest
26,0.6302317314157218,0.13119964931295092,0.18599187837813333,0.8766917293233082,AF,AF_mean,angle_engineered,RandomForest
27,0.8185124188932114,0.11040371198729129,0.13929694307353613,0.8701754385964912,AF,AF_mean,angle_engineered,RandomForest
28,0.8503798026739161,0.06939286834042172,0.1198887115870478,0.8754385964912281,AF,AF_mean,angle_engineered,RandomForest
29,0.7701337695981789,0.08557321268657776,0.11339512340153492,0.8473684210526315,AF,AF_mean,angle_engineered,RandomForest
30,0.8361189040280582,0.1024296774872786,0.14693944031205547,0.9368421052631579,AF,AF_mean,angle_engineered,RandomForest
31,0.7162573199622959,0.11804572825066195,0.1695675272542071,0.8406015037593983,AF,AF_mean,angle_engineered,RandomForest
32,0.9063439492375638,0.057110017500189944,0.07382946744015705,0.9,AF,AF_mean,angle_engineered,RandomForest
33,0.8097358892965482,0.1179247893219164,0.166758684417271,0.8947368421052632,AF,AF_mean,angle_engineered,RandomForest
34,0.7394061146125462,0.13842884090991367,0.19137341967724147,0.9368421052631579,AF,AF_mean,angle_engineered,RandomForest
35,0.8334610705579304,0.08179654165692006,0.10319671829013048,0.8473684210526315,AF,AF_mean,angle_engineered,RandomForest
36,0.737905767160516,0.10428134772162101,0.16368878703537082,0.9383458646616539,AF,AF_mean,angle_engineered,RandomForest
37,0.8726420977854734,0.07314581152742963,0.11562079736953203,0.9543859649122807,AF,AF_mean,angle_engineered,RandomForest
38,0.7999469483081184,0.11343924616978056,0.15518123429177474,0.8421052631578947,AF,AF_mean,angle_engineered,RandomForest
39,0.9084021916632443,0.07333858999234204,0.11040318104460783,0.9263157894736841,AF,AF_mean,angle_engineered,RandomForest
40,0.497204994756019,0.1402522181790334,0.1967143243288356,0.7964912280701755,AF,AF_mean,angle_engineered,RandomForest
41,0.7771797555060926,0.10036694905753966,0.17282124439852875,0.9473684210526315,AF,AF_mean,angle_engineered,RandomForest
42,0.7932062419190176,0.12857908219228661,0.18765191727831118,0.8456140350877193,AF,AF_mean,angle_engineered,RandomForest
43,0.7913128113260156,0.10345901122598145,0.13232223006698396,0.9122807017543859,AF,AF_mean,angle_engineered,RandomForest
44,0.7426751762676833,0.08608297600415177,0.11280998686596456,0.856140350877193,AF,AF_mean,angle_engineered,RandomForest
45,0.8502250776501559,0.08685651274575332,0.11484710834101099,0.9350877192982456,AF,AF_mean,angle_engineered,RandomForest
46,0.7627231710960091,0.11828918080621684,0.17271489710128082,0.9293233082706768,AF,AF_mean,angle_engineered,RandomForest
47,0.6153468439448786,0.11478364692020436,0.18288464575349936,0.8964912280701753,AF,AF_mean,angle_engineered,RandomForest
48,0.7399215961835037,0.06909791470481766,0.10128606573477247,0.8614035087719297,AF,AF_mean,angle_engineered,RandomForest
49,0.7907995670961564,0.0928147470279866,0.14903764289883517,0.9210526315789472,AF,AF_mean,angle_engineered,RandomForest
50,0.7470781396578583,0.1267324102979672,0.18868178172924355,0.9052631578947368,AF,AF_mean,angle_engineered,RandomForest
